state,indicator_id,indicator_name,sub_indicator_id,question_number,question,response_type,selected_answer,points,link_to_source
Nasarawa,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Nasarawa,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Niger,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Niger,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Niger,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Niger,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Niger,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Niger,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Niger,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Niger,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Niger,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Niger,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Niger,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Niger,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Niger,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Niger,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Niger,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Niger,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Niger,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Niger,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Niger,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Niger,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Niger,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Niger,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Niger,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Niger,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Niger,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Niger,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Niger,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Niger,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Niger,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Niger,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Niger,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Niger,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Niger,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Niger,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Niger,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Niger,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Ogun,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Ogun,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Ogun,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Ogun,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Ogun,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Ogun,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Ogun,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Ogun,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Ogun,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Ogun,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Ogun,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Ogun,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Ogun,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Ogun,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Ogun,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Ogun,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Ogun,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
Ogun,infrastructure,Infrastructure,airport_cargo_functional,2,"Airport/Cargo Airport (Functional)",yes_no,,,
Ogun,infrastructure,Infrastructure,railway,3,"Rail Line (Functional)",yes_no,,,
Ogun,infrastructure,Infrastructure,renewable_energy_evs_cng,1,"Renewable Energy (Launch of State's EVs and CNG Transport Solutions)",yes_no,,,
Ogun,interstate_trade,Interstate Trade,haulage_fees,1,"Elimination of haulage fees via law/executive order and enforcement",yes_no,,,
Ogun,interstate_trade,Interstate Trade,state_owned_transport_assets,2,"""Presence of state owned airports, air carriers, rail, seaport and dry port (0, 1.5, 3 points)""",points_scale,,,
Ogun,investor_aftercare_service,Investor Aftercare Service,designated_desk,1,"Does the state have a designated investor aftercare desk/department?",yes_no,,,
Ogun,land_registration,Land Registration,certificate_time,2,"Days for CofO",time_band,,,
Ogun,land_registration,Land Registration,gis_functionality,4,"Availability of GIS",yes_no_variant,,,
Ogun,land_registration,Land Registration,procedures_availability,3,"Procedure/fees publicly available",multi_choice,,,
Ogun,land_registration,Land Registration,process_automation,1,"Process type",multi_choice,,,
Ogun,market_access,Market Access and Competition,one_stop_shop,1,"Does the State have a one stop shop?",yes_no,,,
Ogun,market_access,Market Access and Competition,public_incentives,2,"Does the state have public incentives?",yes_no,,,
Ogun,paying_taxes,Paying Taxes,tax_filing_burden,2,"How burdensome is the tax filing process for taxpayers in the state?",multi_choice,,,
Ogun,paying_taxes,Paying Taxes,tax_incentive_transparency,3,"How transparent and accessible is the state's tax incentive and exemption framework?",multi_choice,,,
Ogun,paying_taxes,Paying Taxes,tax_payment_transparency,1,"How does the state facilitate tax payment collection and provide transaction transparency to taxpayers?",multi_choice,,,
Ogun,small_claims_courts,Small Claims Courts,compliance_reporting,2,"Compliance with publishing report",multi_choice,,,
Ogun,small_claims_courts,Small Claims Courts,number_of_courts,1,"Number of SCCs established and actively sitting in main city",count_band,,,
Ogun,workforce_development,Workforce Development and Social Infrastructure,gender_inclusivity,2,"Does the state meet the gender inclusivity benchmark?",yes_no,,,
Ogun,workforce_development,Workforce Development and Social Infrastructure,social_security_systems,1,"Does the state operate social security systems for vulnerable populations?",yes_no,,,
Ondo,access_to_electricity,Access to Electricity,band_a_shares,1,"Band A Share of Feeders",percentage_band,,,
Ondo,access_to_electricity,Access to Electricity,state_owned_electricity_regulator,2,"State Owned Electricity Regulation",yes_no_transition,,,
Ondo,access_to_skilled_labour,Access to Skilled Labour,accredited_institutions,2,"How many accredited tertiary and technical institutions are available in the state?",count_band,,,
Ondo,access_to_skilled_labour,Access to Skilled Labour,education_investment,1,"Post-secondary graduates relative to population",tier_band,,,
Ondo,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,alternative_dispute_resolution,2,"Does the state have ADR?",yes_no,,,
Ondo,contract_enforcement,Contract Enforcement and Commercial Dispute Resolution,commercial_court,1,"Does the state have a commercial court?",yes_no,,,
Ondo,crisis_resilience,Crisis Resilience and Business Continuity,emergency_agency,1,"Does the state have a functional emergency management agency?",yes_no,,,
Ondo,crisis_resilience,Crisis Resilience and Business Continuity,sema_funding,2,"Is the SEMA or equivalent agency visibly funded in the current state budget?",yes_no,,,
Ondo,digital_connectivity,Digital Connectivity,coverage_5g,3,"5G coverage",yes_no,,,
Ondo,digital_connectivity,Digital Connectivity,gov_services_online,2,"Availability of government services online",yes_partial_no,,,
Ondo,digital_connectivity,Digital Connectivity,right_of_way,1,"Right of Way (RoW) fees",multi_choice,,,
Ondo,export_import_facilitation,Export-Import Facilitation,StateChamberOfCommerce,2,"Have state chamber of commerce",yes_no,,,
Ondo,export_import_facilitation,Export-Import Facilitation,totalExporters_perState,1,"Total number of exporters per state",count_band,,,
Ondo,getting_credit,Getting Credit,boi_collaboration,1,"Does the state collaborate with BOI or any federal Agency to create access to credit?",yes_no,,,
Ondo,getting_credit,Getting Credit,microfinance_banks,2,"Have owned microfinance banks or cooperatives?",yes_no,,,
Ondo,grievance_redress_mechanisms,Grievance Redress Mechanisms,accessibility_and_channels,2,"How accessible is the state's Grievance Redress Mechanism?",multi_choice,,,
Ondo,grievance_redress_mechanisms,Grievance Redress Mechanisms,centralized_grm,1,"Does the state have a centralized Grievance Redress Mechanism?",multi_choice,,,
